loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L-100743,B-10598,FHA,2021-07-29,2036-07-29,284805.33,184183.86,2.854,180,TX,PURCHASE,B,8-10 years,$150k+,CURRENT,0,Servicer_A,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100561,B-57318,FHA,2016-03-19,2031-03-21,96675.58,33196.75,4.056,180,OH,CASH_OUT,A,1-3 years,$150k+,CURRENT,0,Servicer_A,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100450,B-93415,JUMBO,2017-06-24,2032-06-24,264351.96,166205.76,3.508,180,MI,PURCHASE,A,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100992,B-23927,CONVENTIONAL,2022-08-20,2032-08-20,154757.68,164757.68,5.063,120,GA,PURCHASE,D,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100093,B-99116,CONVENTIONAL,2021-11-22,2031-11-23,194992.67,71082.09,3.634,120,PA,REFINANCE,A,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-02-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100339,B-67175,VA,2016-06-08,2031-06-09,94114.56,69306.66,6.528,180,IL,REFINANCE,D,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-02-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100739,B-52504,FHA,2015-10-16,2025-10-16,124568.77,-1500.0,5.912,120,CA,REFINANCE,B,4-7 years,$0-$50k,CURRENT,0,Servicer_A,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100133,B-24174,FHA,2023-01-05,2033-01-05,370690.82,331517.77,4.092,120,MI,CASH_OUT,C,1-3 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100346,B-66599,FHA,2023-09-10,2053-09-10,95012.58,45353.29,4.293,360,PA,PURCHASE,D,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100838,B-99304,FHA,2015-11-09,2030-11-09,322181.79,288811.62,6.066,180,TX,PURCHASE,A,1-3 years,$0-$50k,CURRENT,0,Servicer_B,2024-01-30,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100612,B-89471,VA,2022-02-18,2032-02-19,435883.63,50000.0,4.648,120,CA,PURCHASE,D,8-10 years,$100k-$150k,CLOSED,0,Servicer_C,2024-02-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100005,B-81908,CONVENTIONAL,2021-12-19,2036-12-19,253609.04,31675.98,6.23,180,OH,REFINANCE,D,10+ years,$0-$50k,CURRENT,0,Servicer_C,2024-02-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100676,B-67527,CONVENTIONAL,2021-03-12,2051-03-14,266619.9,199316.33,7.493,360,MI,PURCHASE,D,10+ years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100427,B-18526,JUMBO,2015-02-24,2030-02-24,277660.01,110596.37,4.684,180,MI,CASH_OUT,C,< 1 year,$100k-$150k,CURRENT,0,Servicer_B,2024-02-27,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100625,B-37633,JUMBO,2022-03-15,2037-03-15,493785.1,318368.11,7.242,180,NY,REFINANCE,D,< 1 year,$100k-$150k,CURRENT,0,Servicer_B,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100657,B-54400,JUMBO,2019-05-01,2034-05-01,193548.27,124128.07,3.848,180,CA,PURCHASE,D,< 1 year,$100k-$150k,CURRENT,0,Servicer_C,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100060,B-86013,JUMBO,2020-11-27,2035-11-28,188231.78,158983.63,5.298,180,OH,PURCHASE,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100390,B-41446,JUMBO,2016-12-20,2031-12-21,212064.9,120059.13,6.271,180,TX,CASH_OUT,C,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100883,B-73165,JUMBO,2018-06-05,2028-06-05,122690.88,105466.38,5.728,120,PA,PURCHASE,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100400,B-14674,VA,2016-03-07,2026-03-08,275179.72,40862.8,6.784,120,GA,PURCHASE,C,4-7 years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100434,B-79925,FHA,2018-12-09,2033-12-10,109848.34,36459.98,5.488,180,NC,REFINANCE,B,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100575,B-76072,FHA,2017-03-23,2032-03-23,116015.18,107032.41,3.225,180,FL,CASH_OUT,B,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100645,B-43848,FHA,2022-11-15,2037-11-16,167875.91,19778.2,6.49,180,OH,PURCHASE,B,8-10 years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100511,B-96396,FHA,2022-06-26,2052-06-26,146786.76,113165.6,3.389,360,MI,PURCHASE,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100526,B-51738,FHA,2023-04-10,2033-04-10,226881.78,62330.3,5.08,120,GA,PURCHASE,C,10+ years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100988,B-81123,CONVENTIONAL,2020-05-01,2030-05-02,180362.41,162673.87,7.127,120,TX,REFINANCE,B,1-3 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100381,B-63881,CONVENTIONAL,2021-10-24,2036-10-24,227452.11,114849.24,5.521,180,TX,REFINANCE,A,8-10 years,$150k+,CURRENT,0,Servicer_A,2024-02-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100276,B-95669,FHA,2015-09-26,2045-09-26,215185.03,145979.21,3.6,360,CA,REFINANCE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100842,B-99158,CONVENTIONAL,2017-10-02,2032-10-03,240955.92,142646.74,4.763,180,MI,CASH_OUT,A,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-01-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100827,B-50366,VA,2020-02-27,2050-02-28,489505.11,71651.62,5.971,360,FL,CASH_OUT,B,< 1 year,$50k-$100k,CURRENT,0,Servicer_C,2024-02-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100929,B-72680,CONVENTIONAL,2020-11-14,2050-11-16,302800.41,108575.6,3.154,360,FL,CASH_OUT,A,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-01-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100174,B-56128,JUMBO,2020-10-16,2035-10-17,464759.06,232246.7,2.782,180,MI,REFINANCE,B,10+ years,$0-$50k,CURRENT,0,Servicer_A,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100891,B-74718,JUMBO,2019-06-20,2049-06-20,469030.19,388604.6,2.8,360,NY,PURCHASE,A,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-02-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100054,B-15754,CONVENTIONAL,2023-01-31,2053-02-01,133335.26,91785.18,4.838,360,PA,CASH_OUT,B,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100745,B-86815,FHA,2021-10-25,2036-10-25,276074.93,35953.17,3.156,180,PA,PURCHASE,C,< 1 year,$100k-$150k,CURRENT,0,Servicer_C,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100523,B-29582,JUMBO,2015-03-08,2030-03-08,194064.51,52990.89,5.337,180,CA,PURCHASE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100405,B-87582,CONVENTIONAL,2020-08-29,2050-08-30,151260.2,117977.84,4.989,360,CA,CASH_OUT,B,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100052,B-42349,FHA,2022-02-27,2052-02-28,429022.27,190202.7,5.198,360,FL,REFINANCE,A,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100962,B-28018,CONVENTIONAL,2016-08-23,2046-08-24,215733.87,39188.85,7.087,360,PA,PURCHASE,A,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100124,B-81534,VA,2019-12-25,2034-12-25,229915.86,213853.56,4.379,180,IL,PURCHASE,D,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100964,B-40608,FHA,2021-04-30,2051-05-01,80801.72,9697.78,4.695,360,CA,REFINANCE,C,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100889,B-55796,VA,2022-07-13,2032-07-13,59510.66,55388.29,2.521,120,NC,PURCHASE,D,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100952,B-57101,JUMBO,2015-05-28,2025-05-28,352207.43,161936.22,3.64,120,CA,REFINANCE,C,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100451,B-33493,FHA,2023-10-07,2053-10-08,154607.4,74151.34,3.819,360,MI,CASH_OUT,A,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100697,B-34907,VA,2018-01-29,2048-01-30,378755.38,55883.94,4.096,360,CA,PURCHASE,D,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-01-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100210,B-17527,JUMBO,2017-03-11,2047-03-12,52984.1,21301.21,6.061,360,IL,CASH_OUT,B,10+ years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-30,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100722,B-99460,JUMBO,2018-07-07,2033-07-07,248754.75,184906.8,4.71,180,GA,PURCHASE,D,< 1 year,$150k+,CURRENT,0,Servicer_C,2024-01-31,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100100,B-15230,CONVENTIONAL,2021-10-28,2031-10-29,203698.75,153324.57,4.672,120,MI,REFINANCE,D,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-02-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100340,B-85022,CONVENTIONAL,2022-02-27,2052-02-29,59360.6,39014.71,5.798,360,GA,REFINANCE,D,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-30,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100585,B-36019,VA,2023-02-24,2033-02-24,264323.82,80359.01,7.468,120,NC,REFINANCE,A,< 1 year,$100k-$150k,CURRENT,0,Servicer_C,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100403,B-65787,CONVENTIONAL,2018-04-16,2028-04-16,333182.92,224561.65,3.261,120,NC,CASH_OUT,D,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100953,B-90542,CONVENTIONAL,2023-06-12,2033-06-12,440153.12,318887.39,2.867,120,GA,REFINANCE,D,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-30,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100652,B-58021,VA,2017-05-25,2047-05-27,63631.71,9549.06,6.662,360,TX,REFINANCE,A,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100006,B-53015,FHA,2015-11-10,2025-11-09,218426.69,167754.39,3.051,120,NY,REFINANCE,B,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-02-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100916,B-85031,JUMBO,2023-01-05,2053-01-05,431547.31,45141.68,3.638,360,NC,REFINANCE,A,10+ years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100092,B-99609,JUMBO,2022-04-13,2032-04-12,142535.04,107387.6,6.32,120,NY,CASH_OUT,C,< 1 year,$0-$50k,CURRENT,0,Servicer_A,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100327,B-95325,CONVENTIONAL,2016-10-16,2046-10-17,434832.68,257111.51,6.434,360,CA,CASH_OUT,A,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100464,B-59948,FHA,2023-04-05,2053-04-06,189253.03,173563.35,7.159,360,NC,REFINANCE,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-02-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100879,B-21422,CONVENTIONAL,2016-10-27,2046-10-29,435763.09,287214.01,5.31,360,GA,PURCHASE,B,4-7 years,$150k+,CURRENT,0,Servicer_C,2024-02-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100824,B-65760,FHA,2021-10-23,2051-10-24,131219.71,16939.84,3.228,360,TX,CASH_OUT,B,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-01-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100653,B-88039,CONVENTIONAL,2015-10-04,2025-10-04,266313.2,27764.56,3.399,120,TX,REFINANCE,B,10+ years,$150k+,CURRENT,0,Servicer_A,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100130,B-92803,FHA,2020-02-24,2035-02-24,397811.63,204086.15,2.661,180,CA,PURCHASE,C,1-3 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100110,B-11501,VA,2017-10-18,2032-10-18,319681.8,46269.31,5.044,180,GA,PURCHASE,C,< 1 year,$100k-$150k,CURRENT,0,Servicer_B,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100896,B-81522,CONVENTIONAL,2016-07-31,2031-08-01,493369.61,234353.79,2.841,180,TX,CASH_OUT,C,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-01-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100324,B-63121,CONVENTIONAL,2015-01-01,2025-01-01,251084.32,177414.8,4.134,120,NC,PURCHASE,B,1-3 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100724,B-93086,CONVENTIONAL,2017-09-20,2027-09-21,422208.85,126077.34,5.69,120,NC,PURCHASE,C,10+ years,$0-$50k,CURRENT,0,Servicer_A,2024-02-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100925,B-61852,VA,2017-10-13,2047-10-14,357075.42,57071.57,5.232,360,OH,REFINANCE,B,1-3 years,$150k+,CURRENT,0,Servicer_A,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100513,B-98280,JUMBO,2017-11-18,2032-11-18,184493.39,142177.63,7.427,180,IL,REFINANCE,A,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100805,B-92006,VA,2021-07-21,2036-07-22,398629.35,168735.86,3.472,180,IL,PURCHASE,A,8-10 years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100930,B-42754,FHA,2022-04-01,2037-04-01,103902.16,48849.49,4.796,180,CA,CASH_OUT,A,8-10 years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100562,B-73060,CONVENTIONAL,2016-12-12,2046-12-13,122728.73,61383.2,6.363,360,NY,PURCHASE,C,4-7 years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100750,B-42521,CONVENTIONAL,2018-03-05,2048-03-05,342850.71,39936.63,3.059,360,GA,PURCHASE,A,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100160,B-58096,FHA,2015-04-10,2025-04-10,200946.1,157461.69,4.304,120,NC,PURCHASE,D,4-7 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
,B-83171,VA,2022-06-27,2032-06-26,57662.7,39986.66,6.68,120,GA,REFINANCE,A,8-10 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100151,B-86626,FHA,2016-02-15,2031-02-15,128278.1,98768.01,3.703,180,OH,PURCHASE,A,< 1 year,$150k+,CURRENT,0,Servicer_B,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100814,B-73801,JUMBO,2023-04-22,2053-04-22,468967.59,47288.71,3.525,360,FL,CASH_OUT,D,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-01-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100880,B-51015,VA,2015-08-23,2030-08-23,109355.59,80764.28,6.23,180,NY,PURCHASE,A,10+ years,$150k+,CURRENT,0,Servicer_C,2024-02-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100121,B-98257,FHA,2017-01-03,2027-01-04,382691.7,71478.93,4.973,120,CA,PURCHASE,B,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100309,B-95669,VA,2023-11-03,2033-11-03,473902.06,269306.15,7.378,120,IL,PURCHASE,A,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100127,B-34288,CONVENTIONAL,2023-06-30,2033-06-29,63631.18,31482.99,3.371,120,NC,CASH_OUT,D,8-10 years,$150k+,CURRENT,0,Servicer_C,2024-02-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100937,B-56447,JUMBO,2021-12-24,2051-12-26,149552.16,107562.72,4.668,360,IL,CASH_OUT,A,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-02-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100388,B-40669,JUMBO,2016-09-11,2026-09-12,287006.99,147036.69,5.146,120,NY,PURCHASE,D,10+ years,$0-$50k,CURRENT,0,Servicer_A,2024-01-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100552,B-44342,JUMBO,2020-01-17,2035-01-17,110522.02,85328.03,6.689,180,PA,PURCHASE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100871,B-46322,VA,2019-08-06,2034-08-07,383882.38,299525.11,6.553,180,IL,PURCHASE,A,4-7 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100271,B-47839,CONVENTIONAL,2023-09-29,2038-09-29,252671.63,208572.53,3.916,180,IL,PURCHASE,C,10+ years,$0-$50k,CURRENT,0,Servicer_C,2024-02-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100599,B-50230,FHA,2016-01-23,2031-01-23,389374.3,182936.0,6.157,180,IL,REFINANCE,A,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100604,B-17735,VA,2015-03-08,2030-03-09,100288.8,49874.61,5.003,180,IL,REFINANCE,A,1-3 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100027,B-65224,CONVENTIONAL,2017-06-23,2047-06-25,366140.39,114186.65,2.837,360,PA,CASH_OUT,B,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100713,B-52895,JUMBO,2019-10-06,2049-10-06,314054.24,91287.76,7.442,360,CA,PURCHASE,A,10+ years,$150k+,CURRENT,0,Servicer_B,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100083,B-72340,CONVENTIONAL,2015-04-24,2030-04-24,475182.91,119032.22,2.701,180,NC,REFINANCE,A,4-7 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-31,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100154,B-20772,JUMBO,2015-03-14,2030-03-14,428403.2,143825.55,4.477,180,IL,CASH_OUT,A,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-02-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100017,B-85924,JUMBO,2023-11-25,2038-11-25,392340.84,92255.89,6.758,180,NY,CASH_OUT,A,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100098,B-65754,FHA,2016-04-29,2046-04-30,498895.45,119642.82,5.826,360,OH,PURCHASE,B,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100231,B-15785,FHA,2020-01-01,2035-01-01,247078.4,156550.99,5.265,180,NC,CASH_OUT,D,10+ years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100168,B-17475,VA,2018-05-27,2028-05-27,204698.3,179085.31,5.014,120,OH,CASH_OUT,A,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100569,B-94713,JUMBO,2021-06-07,2031-06-08,436722.2,82902.74,5.233,120,NC,PURCHASE,C,1-3 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100144,B-21078,VA,2021-07-15,2031-07-16,242420.15,130457.22,3.075,120,CA,PURCHASE,D,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100598,B-11375,VA,2020-05-10,2030-05-11,384760.77,62460.95,2.745,120,IL,CASH_OUT,D,1-3 years,$100k-$150k,CURRENT,45,Servicer_A,2024-01-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100971,B-81402,CONVENTIONAL,2019-02-09,2034-02-09,489519.47,145575.7,5.829,180,NY,PURCHASE,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_C,2024-02-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100792,B-44211,FHA,2020-02-10,2030-02-10,397610.86,167016.32,6.345,120,PA,PURCHASE,C,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100484,B-77505,CONVENTIONAL,2021-07-22,2051-07-24,445401.3,45401.44,6.823,360,MI,REFINANCE,C,1-3 years,$150k+,CURRENT,0,Servicer_C,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100701,B-24647,FHA,2015-03-05,2025-03-04,183190.22,121612.95,4.513,120,GA,CASH_OUT,B,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100471,B-76342,JUMBO,2022-03-25,2052-03-26,433844.15,96762.02,6.149,360,NY,CASH_OUT,C,< 1 year,$150k+,CURRENT,0,Servicer_B,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100259,B-40498,FHA,2016-06-08,2031-06-09,276890.12,29773.9,4.381,180,FL,PURCHASE,B,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100696,B-19402,JUMBO,2016-06-26,2046-06-28,263407.7,173209.96,3.651,360,NY,CASH_OUT,A,10+ years,$150k+,CURRENT,0,Servicer_B,2024-01-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100406,B-14541,FHA,2019-03-18,2034-03-18,466757.79,181283.48,5.916,180,TX,CASH_OUT,B,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-01-30,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100999,B-52551,JUMBO,2016-11-14,2031-11-15,339837.7,158339.24,2.567,180,PA,PURCHASE,A,4-7 years,$0-$50k,CURRENT,45,Servicer_B,2024-01-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100283,B-89814,JUMBO,2019-08-25,2029-08-24,298993.71,205284.31,4.044,120,PA,PURCHASE,B,1-3 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100429,B-32688,CONVENTIONAL,2018-10-18,2048-10-19,100946.8,33569.62,3.364,360,MI,REFINANCE,D,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100791,B-91033,VA,2021-02-04,2031-02-05,164325.27,86662.52,5.498,120,FL,PURCHASE,B,1-3 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100445,B-78223,VA,2017-09-02,2027-09-03,168834.75,121201.2,6.005,120,IL,REFINANCE,D,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
